"id","submitdate","lastpage","startlanguage","seed","startdate","datestamp","ipaddr","G01Q30_researcher","G01Q30_code","department","sex","birth","year","order","entrance","entrance_other","locality","attempt","attempt_other","activities_education","activities_research","activities_entertainment","activities_socialnet","activities_busdevelop","activities_shopping","activities_gambling","activities_creativity","activities_other","frequency_friends","frequency_cultural","frequency_tavern","frequency_sports","frequency_museum","frequency_excursion","frequency_cinema","dropout_Aca01","dropout_Aca03","dropout_Aca04","dropout_Pers06","dropout_Pers08","dropout_Pers09","dropout_Inst12","dropout_Inst13","dropout_Inst14","dropout_Soc16","dropout_Soc20","dropout_SocNew","dropout_Eco22","dropout_Eco23","dropout_Eco24","affcomm_ac1","affcomm_ac2","affcomm_ac3","affcomm_ac4","affcomm_ac5","affcomm_ac6","burnout_ex01","burnout_ex03","burnout_ex04","burnout_md09","burnout_md11","burnout_md13","burnout_ci14","burnout_ci17","burnout_ci18","burnout_ei19","burnout_ei20","burnout_ei23","burnout_plc01","burnout_plc02","burnout_plc03","burnout_plc04","burnout_plc05","burnout_psc06","burnout_psc07","burnout_psc08","burnout_psc09","burnout_psc10","engagement_VI1","engagement_VI2","engagement_DE2","engagement_DE3","engagement_VI3","engagement_AB3","engagement_DE4","engagement_AB4","engagement_AB5","iat_TM01","iat_TM02","iat_EC03","iat_EC04","iat_TM05","iat_WN06","iat_WN07","iat_WN08","iat_WN09","iat_EC10","iat_EC11","iat_EC12","iat_EC13","iat_TM14","iat_EC15","iat_TM16","iat_TM17","iat_EC18","iat_EC19","iat_EC20","hads01","hads02","hads03","hads04","hads05","hads06","hads07","hads08","hads09","hads10","hads11","hads12","hads13","hads14","interviewtime","groupTime283","G01Q30Time","departmentTime","sexTime","birthTime","yearTime","orderTime","entranceTime","localityTime","attemptTime","activitiesTime","frequencyTime","groupTime282","dropoutTime","affcommTime","burnoutTime","engagementTime","iatTime","groupTime285","hads01Time","hads02Time","hads03Time","hads04Time","hads05Time","hads06Time","hads07Time","hads08Time","hads09Time","hads10Time","hads11Time","hads12Time","hads13Time","hads14Time","lca_class","cluster.x","student_profile","cluster.y","cluster"
1137,2023-12-26 00:35:17,3,"el",1409212543,2023-12-26 00:26:20,2023-12-26 00:35:17,"85.75.98.0","Α",923,"bma",1,2000,7,1,4,NA,"1","2",NA,1,NA,1,NA,NA,1,1,NA,NA,4,2,2,4,2,3,3,4,3,4,4,1,7,4,3,4,5,5,5,4,5,5,"SQ005","SQ004","SQ005","SQ005","SQ005","SQ005",3,2,3,2,2,2,3,3,3,3,3,3,3,3,3,1,2,2,3,2,1,NA,2,2,2,2,2,2,4,2,3,4,3,3,2,3,3,5,3,0,2,0,0,2,3,1,3,3,1,0,0,"A1","D1","D1","A1","A0","D1","D1","A1","A1","D2","D1","A1","A2","D1",533.24,232.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253.61,NA,NA,NA,NA,NA,47.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"1","Socially_Active_Students","1","1"
1138,2023-12-26 00:40:59,3,"el",233984506,2023-12-26 00:35:45,2023-12-26 00:40:59,"85.75.98.0","Α",924,"bma",2,2005,1,4,1,NA,"N","1",NA,1,1,1,1,NA,NA,NA,NA,NA,3,3,3,4,3,3,3,5,4,4,1,1,6,6,3,7,4,4,7,7,7,7,"SQ007","SQ001","SQ001","SQ001","SQ001","SQ007",2,2,2,2,1,1,1,2,1,1,2,1,3,3,2,2,4,2,1,1,2,1,2,1,6,3,4,4,6,2,3,2,1,0,1,1,3,3,0,1,2,0,2,0,0,0,0,2,0,3,0,"A1","D1","D1","A1","A2","D0","D1","A1","A0","D0","D1","A0","A2","D0",311.05,68.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169.11,NA,NA,NA,NA,NA,73.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"2","Consumer_Oriented_Socialites","2","2"
1139,2023-12-26 00:48:52,3,"el",1783191904,2023-12-26 00:41:20,2023-12-26 00:48:52,"85.75.98.0","Α",925,"bma",2,1978,1,1,1,NA,"N","1",NA,1,1,NA,1,NA,NA,NA,NA,NA,4,3,3,4,3,2,3,7,6,7,1,1,6,7,6,7,7,4,4,7,7,7,"SQ007","SQ007","SQ004","SQ003","SQ004","SQ007",2,1,1,1,1,1,1,1,1,1,1,NA,1,1,2,1,2,1,1,2,2,NA,4,4,6,6,6,6,5,5,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"A0","D1","D0","A0","A1","D0","D0","A0","A1","D0","D4","A0","A0","D1",443.22,101.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200.84,NA,NA,NA,NA,NA,141.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"4","Socially_Engaged_Learners","4","4"
1140,2023-12-26 01:07:09,3,"el",548915377,2023-12-26 01:02:02,2023-12-26 01:07:09,"85.75.98.0","Α",926,"bma",2,2005,1,1,1,NA,"N",NA,NA,1,NA,1,1,NA,1,NA,NA,NA,3,1,4,4,2,3,3,7,4,7,1,1,7,3,6,5,2,2,7,7,7,7,"SQ007","SQ002","SQ001","SQ001","SQ001","SQ005",3,1,2,2,1,5,5,4,2,1,2,1,1,1,1,1,3,1,1,1,1,1,2,2,4,4,2,2,3,4,4,4,1,0,0,1,0,0,1,4,0,1,0,0,3,1,0,0,0,0,0,"A0","D0","D0","A0","A0","D0","D0","A1","A0","D0","D4","A1","A0","D1",303.5,75.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167.14,NA,NA,NA,NA,NA,60.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
1141,2023-12-26 01:13:16,3,"el",547366597,2023-12-26 01:07:22,2023-12-26 01:13:16,"85.75.98.0","Α",927,"bma",2,2005,1,4,1,NA,"N","1",NA,1,1,1,1,NA,1,NA,1,NA,5,2,3,3,1,2,2,5,3,4,2,1,4,7,1,2,2,7,7,1,4,7,"SQ006","SQ002","SQ001","SQ004","SQ004","SQ003",4,4,3,2,1,3,1,1,1,2,2,2,5,1,4,1,5,1,1,2,4,2,3,2,4,3,2,2,3,1,4,4,0,0,2,2,5,4,2,0,0,1,0,0,3,0,2,3,1,0,0,"A0","D2","D0","A0","A2","D0","D0","A0","A2","D1","D4","A0","A0","D1",349.87,70.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217.85,NA,NA,NA,NA,NA,61.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"2","Consumer_Oriented_Socialites","2","2"
1142,2023-12-26 01:19:40,3,"el",675291063,2023-12-26 01:14:12,2023-12-26 01:19:40,"85.75.98.0","Α",928,"bma",2,2005,1,1,1,NA,"N","1",NA,NA,NA,1,1,1,NA,NA,NA,NA,4,1,3,3,2,3,2,3,1,6,7,7,2,1,1,3,2,1,4,7,2,7,"SQ001","SQ001","SQ001","SQ001","SQ001","SQ001",5,3,5,5,3,4,2,1,2,5,5,5,5,5,5,5,5,5,5,5,5,3,1,1,2,1,1,3,0,0,0,5,0,2,1,2,0,2,1,2,1,3,1,1,2,3,3,3,3,1,2,"A3","D2","D2","A3","A3","D0","D3","A2","A3","D2","D1","A3","A2","D1",326.11,82.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190.01,NA,NA,NA,NA,NA,53.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"1","Socially_Active_Students","1","1"
1143,2023-12-26 01:25:13,3,"el",825322535,2023-12-26 01:20:07,2023-12-26 01:25:13,"85.75.98.0","Α",929,"bma",1,2005,1,1,1,NA,"N","1",NA,NA,NA,1,NA,NA,NA,1,NA,NA,2,1,4,1,1,3,1,3,3,2,3,5,7,2,2,4,1,1,1,3,3,1,"SQ002","SQ002","SQ001","SQ002","SQ001","SQ001",5,3,4,5,5,5,5,5,3,4,1,1,5,1,3,2,4,4,3,1,3,3,0,0,4,2,0,2,2,0,2,0,1,0,0,0,4,3,2,0,2,5,3,1,0,2,2,1,0,0,1,"A0","D0","D0","A0","A0","D1","D0","A2","A0","D0","D4","A0","A0","D3",301.69,79.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161.11,NA,NA,NA,NA,NA,61.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"1","Socially_Active_Students","1","1"
1144,2023-12-26 01:30:27,3,"el",1800736937,2023-12-26 01:25:25,2023-12-26 01:30:27,"85.75.98.0","Α",930,"bma",1,2004,1,2,1,NA,"N","1",NA,1,1,1,NA,1,1,NA,1,NA,3,1,2,5,3,3,3,5,6,7,1,1,7,7,7,7,5,6,7,6,2,4,"SQ006","SQ006","SQ005","SQ005","SQ004","SQ005",4,2,2,3,4,3,1,4,2,2,1,1,5,2,2,1,2,1,1,2,2,1,4,3,4,4,4,5,5,5,4,3,2,1,2,1,2,3,3,3,3,2,3,2,3,3,4,3,4,4,4,"A3","D3","D1","A1","A3","D2","D0","A3","A2","D0","D2","A3","A0","D0",298.79,63.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165.63,NA,NA,NA,NA,NA,69.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"3","Balanced_Learners","3","3"
1145,2023-12-26 11:38:11,3,"el",35010436,2023-12-26 11:31:36,2023-12-26 11:38:11,"85.75.98.0","Α",931,"philo",2,2005,1,4,1,NA,"N","1",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,2,3,3,2,2,2,7,7,6,3,6,6,6,7,7,6,5,7,7,7,7,"SQ002","SQ004","SQ003","SQ005","SQ003","SQ004",3,3,2,4,3,2,3,3,2,4,2,2,4,4,4,3,3,4,3,2,1,1,1,1,2,2,1,2,4,1,2,1,1,0,3,1,1,0,1,1,3,2,1,0,1,0,1,1,0,3,1,"A2","D2","D2","A2","A2","D1","D2","A1","A3","D2","D2","A2","A2","D1",391.33,92.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222.53,NA,NA,NA,NA,NA,76.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"1","Socially_Active_Students","1","1"
1146,2023-12-26 11:57:14,3,"el",1510239824,2023-12-26 11:38:25,2023-12-26 11:57:14,"85.75.98.0","Α",932,"philo",2,2005,1,3,1,NA,"1","1",NA,1,NA,1,NA,NA,NA,NA,NA,NA,2,2,3,4,2,4,2,6,3,4,2,2,6,4,6,7,2,4,3,4,6,6,"SQ005","SQ003","SQ002","SQ002","SQ002","SQ006",2,3,3,2,2,2,3,2,2,1,1,1,1,4,2,1,3,1,1,2,2,2,2,3,4,5,4,4,3,3,4,2,3,1,0,1,0,2,3,2,0,0,1,0,2,0,2,2,0,0,0,"A3","D1","D0","A1","A1","D0","D0","A0","A1","D0","D4","A1","A1","D1",1122.95,64.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251.77,NA,NA,NA,NA,NA,806.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"1","Socially_Active_Students","1","1"
1147,2023-12-26 12:10:16,3,"el",582452986,2023-12-26 11:57:31,2023-12-26 12:10:16,"85.75.98.0","Α",933,"philo",1,2005,1,4,1,NA,"N","1",NA,1,NA,1,1,NA,NA,NA,NA,NA,5,3,3,4,2,3,3,5,5,6,2,1,6,6,6,5,3,3,6,7,6,7,"SQ006","SQ004","SQ005","SQ005","SQ004","SQ004",1,2,2,4,2,1,3,4,4,1,1,1,2,2,1,1,1,1,1,2,1,2,2,1,2,2,1,1,3,0,2,4,1,0,1,1,4,1,3,2,3,1,0,0,3,1,4,3,0,1,0,"A1","D1","D0","A0","A1","D0","D0","A1","A1","D1","D1","A0","A1","D0",760.77,544.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164.96,NA,NA,NA,NA,NA,51.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"2","Consumer_Oriented_Socialites","2","2"
1148,2023-12-26 12:16:53,3,"el",2098302233,2023-12-26 12:10:31,2023-12-26 12:16:53,"85.75.98.0","Α",934,"philo",2,2005,1,1,1,NA,"1","1",NA,NA,1,1,NA,NA,NA,1,NA,NA,4,1,3,3,3,3,2,5,5,4,4,2,5,4,3,3,1,1,6,2,2,4,"SQ004","SQ005","SQ004","SQ005","SQ002","SQ004",2,4,3,3,2,3,2,5,3,4,2,2,1,4,5,5,2,2,4,2,5,5,3,3,3,3,3,2,4,2,5,4,3,3,3,2,3,0,3,3,1,2,2,2,2,1,1,1,1,1,2,"A1","D2","D1","A2","A1","D1","D2","A3","A2","D2","D1","A1","A2","D2",377.75,83.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.59,NA,NA,NA,NA,NA,95.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"1","Socially_Active_Students","1","1"
1149,2023-12-26 12:23:58,3,"el",1908058459,2023-12-26 12:17:07,2023-12-26 12:23:58,"85.75.98.0","Α",935,"philo",2,2005,1,2,1,NA,"N","1",NA,1,1,1,1,1,NA,NA,NA,NA,2,2,4,5,2,2,2,6,6,4,1,1,7,6,2,3,2,2,2,7,6,4,"SQ006","SQ006","SQ003","SQ003","SQ002","SQ007",2,2,1,2,1,2,3,2,2,1,1,1,1,1,2,1,1,1,1,1,3,2,4,5,5,6,6,5,4,4,4,3,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,"A1","D1","D1","A1","A1","D0","D0","A0","A1","D0","D4","A0","A0","D0",407.67,202.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.89,NA,NA,NA,NA,NA,44.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"2","Consumer_Oriented_Socialites","2","2"
1150,2023-12-26 12:32:01,3,"el",377680886,2023-12-26 12:24:22,2023-12-26 12:32:01,"85.75.98.0","Α",936,"philo",1,2004,1,4,1,NA,"N","2",NA,NA,NA,1,1,NA,1,NA,NA,NA,2,3,4,1,2,2,2,3,4,7,7,6,2,5,3,4,4,2,4,4,3,4,"SQ001","SQ007","SQ007","SQ007","SQ006","SQ001",4,3,4,4,4,1,2,3,4,3,4,3,2,2,2,1,1,1,2,1,1,1,1,2,2,0,0,2,2,0,1,4,4,2,5,5,4,4,4,4,2,5,4,3,4,3,5,5,5,4,3,"A1","D2","D1","A1","A1","D2","D2","A0","A2","D1","D1","A0","A2","D1",455.02,84.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,312.46,NA,NA,NA,NA,NA,58.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"2","Consumer_Oriented_Socialites","2","2"
1151,2023-12-26 12:38:09,3,"el",82651175,2023-12-26 12:32:15,2023-12-26 12:38:09,"85.75.98.0","Α",937,"philo",2,2003,1,2,1,NA,"N","3",NA,1,1,1,1,1,1,NA,NA,NA,4,2,3,2,2,2,3,6,5,5,5,1,5,6,6,5,3,4,6,4,5,4,"SQ006","SQ005","SQ005","SQ005","SQ005","SQ005",3,3,3,3,4,3,4,4,4,4,4,2,3,5,5,5,4,3,3,3,4,3,2,3,3,4,5,5,3,2,3,3,2,2,2,2,4,2,2,1,4,4,4,1,1,3,4,3,2,1,3,"A3","D2","D1","A2","A3","D1","D1","A3","A3","D1","D2","A3","A2","D1",350.83,84.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218.85,NA,NA,NA,NA,NA,47.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"4","Socially_Engaged_Learners","4","4"
1152,2023-12-26 12:43:08,3,"el",1118849583,2023-12-26 12:38:24,2023-12-26 12:43:08,"85.75.98.0","Α",938,"philo",2,2005,1,4,1,NA,"1","1",NA,NA,1,NA,1,NA,1,NA,NA,NA,5,3,5,4,3,3,4,4,6,4,4,1,6,5,5,1,2,1,6,6,7,7,"SQ004","SQ007","SQ003","SQ003","SQ003","SQ003",2,2,3,3,2,4,3,4,3,3,4,3,3,4,3,2,3,1,3,3,3,2,3,2,2,2,1,2,2,1,2,3,0,0,0,1,1,1,2,3,0,1,1,0,0,0,4,4,1,0,0,"A3","D3","D1","A1","A3","D0","D1","A1","A2","D2","D1","A2","A1","D0",280.09,68.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162.86,NA,NA,NA,NA,NA,48.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"4","Socially_Engaged_Learners","4","4"
1153,2023-12-26 12:48:11,3,"el",1079162134,2023-12-26 12:43:22,2023-12-26 12:48:11,"85.75.98.0","Α",939,"philo",2,2004,1,3,1,NA,"N","2",NA,NA,NA,1,1,NA,1,NA,NA,NA,3,3,3,4,2,3,3,4,6,4,4,6,3,5,4,1,1,1,1,3,4,1,"SQ004","SQ001","SQ006","SQ005","SQ005","SQ003",3,2,2,3,4,4,4,4,3,3,3,2,3,4,2,1,1,2,1,2,1,1,1,2,2,1,4,1,1,1,2,4,0,0,0,3,2,3,1,0,3,2,1,1,3,0,3,2,2,1,1,"A1","D1","D1","A0","A1","D1","D0","A1","A2","D0","D4","A3","A1","D0",286.7,65.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.69,NA,NA,NA,NA,NA,46.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"2","Consumer_Oriented_Socialites","2","2"
1154,2023-12-26 12:53:15,3,"el",2037812346,2023-12-26 12:48:32,2023-12-26 12:53:15,"85.75.98.0","Α",940,"philo",2,2005,1,1,1,NA,"N","1",NA,1,1,1,1,NA,NA,NA,NA,NA,3,3,4,2,2,3,3,6,5,2,2,2,4,6,2,5,1,1,4,4,4,5,"SQ005","SQ003","SQ004","SQ005","SQ005","SQ003",3,3,3,3,2,2,4,4,3,2,2,2,5,5,3,2,3,1,2,3,3,2,3,3,4,2,4,3,4,1,1,3,2,1,0,2,2,1,3,4,4,3,1,0,3,2,5,4,3,0,2,"A3","D0","D0","A2","A2","D0","D0","A0","A2",NA,"D4","A1","A1","D1",278.38,62.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164.98,NA,NA,NA,NA,NA,51.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"2","Consumer_Oriented_Socialites","2","2"
1155,2023-12-26 16:16:27,3,"el",611970110,2023-12-26 16:11:17,2023-12-26 16:16:27,"85.75.98.0","Α",941,"philo",1,2004,2,4,1,NA,"1","1",NA,1,NA,1,1,NA,1,NA,NA,NA,3,1,3,4,2,2,2,7,6,2,2,1,5,4,4,4,3,1,6,4,5,4,"SQ007","SQ003","SQ005","SQ002","SQ005","SQ005",2,2,3,2,1,1,2,3,3,2,1,2,2,4,3,3,5,1,1,1,3,4,2,2,5,5,4,4,6,5,6,4,4,0,4,1,2,0,4,1,4,4,2,1,2,4,3,3,3,3,2,"A2","D2","D1","A2","A2","D1","D1","A0","A3","D1","D1","A0","A1","D0",307.27,69.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164.33,NA,NA,NA,NA,NA,73.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"2","Consumer_Oriented_Socialites","2","2"
1156,2023-12-26 16:22:37,3,"el",1723204379,2023-12-26 16:16:46,2023-12-26 16:22:37,"85.75.98.0","Α",942,"philo",1,2004,1,3,1,NA,"N","2",NA,1,1,1,1,NA,NA,NA,NA,NA,4,3,3,4,3,2,3,5,5,3,1,1,6,5,2,5,5,3,7,6,7,7,"SQ007","SQ006","SQ002","SQ002","SQ002","SQ006",2,2,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,4,4,4,5,4,4,4,3,1,1,1,1,1,2,1,2,2,1,0,1,1,1,2,2,1,0,"A0","D1","D0","A0","A0","D0","D1","A0","A1","D0","D1","A0","A1","D0",348.67,78.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227.38,NA,NA,NA,NA,NA,43.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"4","Socially_Engaged_Learners","4","4"
1157,2023-12-26 16:27:36,3,"el",903115819,2023-12-26 16:22:54,2023-12-26 16:27:36,"85.75.98.0","Α",943,"philo",2,2005,1,1,1,NA,"N","1",NA,NA,1,1,1,1,1,NA,NA,NA,5,3,3,4,2,3,2,5,6,4,6,1,6,6,5,5,6,4,7,5,5,5,"SQ007","SQ006","SQ002","SQ004","SQ004","SQ006",3,3,3,2,1,1,1,2,2,2,2,1,2,3,2,1,3,1,2,2,3,2,4,3,5,5,5,5,6,4,5,2,1,0,0,0,0,0,2,0,0,1,0,1,2,0,2,1,0,0,0,"A0","D0","D0","A0","A0","D0","D0","A0","A1","D0","D4","A0","A0","D0",278.84,60.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165.06,NA,NA,NA,NA,NA,53.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"2","Consumer_Oriented_Socialites","2","2"
1158,2023-12-26 16:33:23,3,"el",493814547,2023-12-26 16:27:51,2023-12-26 16:33:23,"85.75.98.0","Α",944,"philo",2,2004,1,2,1,NA,"1","2",NA,1,1,1,1,NA,1,NA,NA,NA,3,2,4,4,2,3,2,4,1,1,3,1,4,5,2,1,1,1,1,3,4,3,"SQ004","SQ006","SQ005","SQ007","SQ004","SQ001",3,2,3,4,3,1,2,4,3,1,2,2,1,4,5,5,2,2,4,2,5,2,0,1,2,1,1,3,2,1,0,4,0,0,1,0,4,3,3,3,4,1,0,1,0,3,3,4,0,4,2,"A3","D2","D2","A3","A3","D0","D2","A1","A2","D1","D1","A1","A2","D2",329.57,73.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205.59,NA,NA,NA,NA,NA,50.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"2","Consumer_Oriented_Socialites","2","2"
1159,2023-12-26 16:38:12,3,"el",937968884,2023-12-26 16:33:41,2023-12-26 16:38:12,"85.75.98.0","Α",945,"philo",2,2005,1,4,1,NA,"N","1",NA,1,1,1,1,NA,1,NA,NA,NA,3,2,4,2,1,2,3,5,2,1,2,5,3,4,2,5,1,1,6,5,5,5,"SQ003","SQ001","SQ005","SQ006","SQ006","SQ006",4,3,3,3,4,2,5,5,4,3,1,1,1,4,4,4,3,2,2,1,3,2,0,0,2,1,2,1,2,1,1,3,3,0,1,2,2,1,2,1,2,2,0,0,2,1,3,3,1,0,0,"A2","D2","D0","A0","A2","D0","D1","A2","A3","D1","D2","A2","A1","D1",268.74,63.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155.49,NA,NA,NA,NA,NA,49.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"2","Consumer_Oriented_Socialites","2","2"
1160,2023-12-26 16:43:27,3,"el",1992165665,2023-12-26 16:38:29,2023-12-26 16:43:27,"85.75.98.0","Α",946,"philo",2,2005,1,2,1,NA,"1","1",NA,1,NA,1,1,NA,NA,NA,NA,NA,4,2,3,5,2,3,3,6,4,4,1,1,6,4,3,5,4,4,7,3,4,6,"SQ006","SQ005","SQ003","SQ002","SQ003","SQ007",2,1,3,3,1,3,1,3,2,1,1,1,1,3,5,4,2,3,4,2,2,3,3,5,4,6,2,3,6,2,5,1,1,0,0,1,4,1,0,0,0,0,2,0,1,1,1,1,0,0,0,"A1","D1","D0","A1","A1","D0","D1","A2","A2","D1","D4","A1","A1","D0",293.98,68.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164.92,NA,NA,NA,NA,NA,60.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"2","Consumer_Oriented_Socialites","2","2"
1161,2023-12-26 16:49:57,3,"el",863632067,2023-12-26 16:43:42,2023-12-26 16:49:57,"85.75.98.0","Α",947,"philo",1,2005,1,2,1,NA,"1","1",NA,1,NA,1,NA,NA,1,1,NA,NA,3,2,3,2,2,2,3,4,2,3,4,3,3,4,3,3,4,4,4,4,4,4,"SQ002","SQ002","SQ005","SQ006","SQ006","SQ001",1,2,3,4,4,4,4,4,2,1,1,NA,4,4,4,3,4,3,2,4,3,5,2,2,1,2,2,1,2,1,1,4,1,1,1,1,5,0,3,1,3,3,2,0,1,2,3,2,1,1,0,"A1","D1","D1","A1","A2","D1","D1","A3","A2","D2","D1","A2","A2","D3",371.2,87.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228.85,NA,NA,NA,NA,NA,54.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"1","Socially_Active_Students","1","1"
1162,2023-12-26 16:56:54,3,"el",258524918,2023-12-26 16:50:25,2023-12-26 16:56:54,"85.75.98.0","Α",448,"philo",1,2004,1,2,1,NA,"N","2",NA,NA,1,1,1,NA,1,1,NA,NA,4,2,2,1,2,2,2,4,5,5,5,4,5,3,1,1,4,1,7,1,1,1,"SQ003","SQ007","SQ006","SQ004","SQ006","SQ004",3,3,3,5,3,1,3,4,3,2,1,1,1,4,4,3,2,2,2,3,3,1,2,2,2,5,5,0,3,1,2,1,0,0,0,2,1,1,0,4,4,3,3,0,3,0,2,4,3,0,3,"A2","D0","D3","A1","A0","D0","D2","A2","A1","D1","D4","A1","A2","D1",384.38,95.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236.7,NA,NA,NA,NA,NA,52.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"1","Socially_Active_Students","1","1"
1163,2023-12-26 17:04:35,3,"el",1980355977,2023-12-26 16:57:07,2023-12-26 17:04:35,"85.75.98.0","Α",949,"philo",2,2004,1,2,1,NA,"N","2",NA,1,1,1,1,NA,NA,NA,NA,NA,3,1,4,2,1,3,3,3,4,5,1,1,4,5,6,4,1,1,1,5,4,6,"SQ006","SQ004","SQ004","SQ005","SQ005","SQ005",3,3,3,1,1,1,1,1,1,1,1,2,1,3,3,3,3,2,2,2,2,3,2,2,3,3,3,3,3,3,1,2,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,"A1","D1","D1","A2","A1","D0","D2","A2","A2","D0","D4","A1","A1","D1",444.78,61.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334.28,NA,NA,NA,NA,NA,49.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"2","Consumer_Oriented_Socialites","2","2"
